id,prenom,id_espece,id_parent,date_naissance,date_mort,lieu_naissance
2026,Yasgaryayne,70,1449.0,72.81807842970997,90.30459207979538,595
2027,Foriswarne,498,1513.0,72.82856002784592,91.40962266641446,410
2028,Tralollerel,224,1669.0,72.82931495154396,,203
2029,Rytynealler,498,710.0,72.83718711013856,87.84754997836261,566
2030,Eoweawin,593,1572.0,72.8505029300291,96.00245717529495,65
2031,Artienair,593,1572.0,72.8505029300291,98.2441321372718,65
2032,Waldarayne,431,1560.0,72.8517693599444,,515
2033,Frerrawin,431,1560.0,72.8517693599444,96.02902640850898,183
2034,Bintheaxdy,564,961.0,72.85398909779866,96.04900461828595,204
2035,Lorimeacy,407,1684.0,72.86404201448185,94.26164360693406,170
2036,Vastelin,147,1380.0,72.88197063314027,92.956346593737,526
2037,Zolynlene,547,1595.0,72.91024705022689,93.62784693793644,382
2038,Zollinal,444,1413.0,72.92180370885092,94.00639285069761,250
2039,Barerryart,147,1627.0,72.9680112344466,,447
2040,Eowianydd,421,1032.0,72.97984963174564,,543
2041,Calzanecath,189,1506.0,72.98059125302122,,202
2042,Rolcarlir,11,1351.0,73.00639884402933,93.03599568434072,221
2043,Lasamelyn,354,1322.0,73.02612776392836,96.65903160558517,433
2044,Carcoddquine,224,1271.0,73.02877776748376,,149
2045,Hyalleren,591,1224.0,73.08950440526674,,588
2046,Ralarer,536,981.0,73.1055390637292,99.26447657225005,172
2047,Saemas,423,,73.12721170806343,,440
2048,Azayngeth,419,1125.0,73.146914429572,,609
2049,Jastbinwarne,194,1379.0,73.1657697176002,,29
2050,Jeswarwar,344,1395.0,73.19815898252953,91.07575152433267,384
2051,Verdararry,58,1373.0,73.24495015365528,,537
2052,Drucacarth,148,1491.0,73.27909666061242,,18
2053,Elbinmel,598,1726.0,73.30491361673856,99.90047442582487,587
2054,Derrav,151,877.0,73.33589844069502,,156
2055,Rorotyne,605,1184.0,73.34295044750587,99.35869328150173,7
2056,Lerraand,436,1328.0,73.34826724389416,,606
2057,Charastyin,607,821.0,73.36235394312602,,147
2058,Geroreth,486,1649.0,73.3737411463677,,426
2059,Harluthsume,245,1709.0,73.3755172599682,,75
2060,Breriseth,121,1166.0,73.39649310753737,,84
2061,Adiliwyr,237,1048.0,73.40444421785226,99.55658657439034,444
2062,Winlagary,553,1749.0,73.42247155991605,95.71081885886755,68
2063,Crayvudd,77,1343.0,73.42274846648463,,492
2064,Nyarnytyne,77,934.0,73.43064899906328,,410
2065,Kircarnta,70,1335.0,73.44299804182927,98.66616874208182,600
2066,Cynlirun,200,1384.0,73.44555440950083,96.3055513911546,158
2067,Dassenela,419,804.0,73.45225051243958,,346
2068,Baytynearyn,148,1177.0,73.4648767427919,,20
2069,Elrissume,345,1455.0,73.48226226007428,94.73837888813651,438
2070,Artroras,448,1391.0,73.54807318167192,,140
2071,Rylecathyn,221,,73.56393849425116,98.53468779072853,398
2072,Arcamlir,413,1722.0,73.57677979214341,,618
2073,Nautinien,4,1243.0,73.57815031880253,,520
2074,Geldtunyjuin,439,1360.0,73.58582094337288,,71
2075,Andiden,181,1505.0,73.5864816178727,,27
2076,Ocbinime,506,1619.0,73.63326781541012,98.8655826594453,496
2077,Fendatha,435,1663.0,73.64048775123733,89.72638335032985,596
2078,Varanerik,200,927.0,73.71914340789334,96.15738267191925,526
2079,Gravevarnere,348,1244.0,73.74199324962399,,425
2080,Sevuvudd,345,978.0,73.74933514110938,,7
2081,Yalaurwat,605,1752.0,73.75457887519863,91.08852659234961,577
2082,Obazro,74,1058.0,73.75516942193352,,5
2083,Obrascis,74,1058.0,73.75516942193352,,71
2084,Ardrojuin,486,1447.0,73.76056010528106,,434
2085,Calinyr,121,1557.0,73.76161982585543,,212
2086,Afelatram,18,1753.0,73.79142645269347,92.4035121695136,135
2087,Yasgurwarty,18,1753.0,73.79142645269347,,135
2088,Kirirgeth,200,1651.0,73.80245519603665,,516
2089,Halazerbin,419,1773.0,73.80736993465096,99.6548221776267,493
2090,Moldonmel,419,1147.0,73.83252155496987,98.40480418096692,420
2091,Haaugord,140,1383.0,73.8389416310423,,507
2092,Aelanene,30,,73.84346979002633,,170
2093,Dafwarber,22,1050.0,73.84916860946151,,204
2094,Jastereayne,485,1517.0,73.88515036758363,,252
2095,Kilalense,564,1734.0,73.90060956728249,92.93158938092341,346
2096,Yashener,136,1330.0,73.90302719200545,,159
2097,Saldarastar,171,1672.0,73.94965998394055,,436
2098,Haureastha,189,1580.0,73.95472198383038,91.35956755490363,15
2099,Vygan,419,1342.0,73.96203612419725,,567
2100,Intunyern,610,1300.0,73.98078218677858,,587
2101,Ethaksa,101,1461.0,74.03913507477594,95.36490902763738,60
2102,Marazerarth,586,1662.0,74.050480461356,,446
2103,Varieraa,572,1153.0,74.06108905468545,97.71810299523509,67
2104,Moldgethtyn,25,811.0,74.06328540060507,90.92131944568249,530
2105,Prerrat,149,867.0,74.0675328865258,,195
2106,Lothorennon,214,1280.0,74.07250647893902,,620
2107,Afigowyn,436,1432.0,74.08404639697184,,574
2108,Labrikien,121,1341.0,74.11937689478053,,344
2109,Vardollersene,570,1085.0,74.11982305604992,,411
2110,Ralaldyart,435,1291.0,74.15873976365589,99.75681278634687,25
2111,Elyndal,1,1306.0,74.16452832242145,,391
2112,Halameluth,197,1565.0,74.16908745886063,94.82679657849546,432
2113,Quereasaver,419,1809.0,74.18896471448133,,61
2114,Delrissa,570,1416.0,74.19438807352105,91.05849900635236,15
2115,Killocrik,182,,74.21121355953531,,549
2116,Kiinras,182,1733.0,74.27410480855629,89.63810140626225,413
2117,Arolleral,151,1793.0,74.27953184720285,,27
2118,Zaldornwarty,349,1317.0,74.28001883803334,,591
2119,Ralrondal,182,1297.0,74.28318551592497,90.80482541535412,183
2120,Bayaynesene,404,1567.0,74.30822717952597,,12
2121,Legaurd,486,1465.0,74.31219092698544,,496
2122,Lotheth,22,1509.0,74.3157758261416,,620
2123,Obrynerik,62,1203.0,74.34346550874358,95.00649565120935,230
2124,Jastainris,77,1594.0,74.41659805146588,,153
2125,Estynance,87,1611.0,74.4312897895226,,381
2126,Aldmeldal,87,1611.0,74.4312897895226,,560
2127,Eowiabwyn,593,1319.0,74.4433813294684,95.17059064129485,233
2128,Eldyen,121,1301.0,74.44728460772866,,571
2129,Valeasarn,572,1690.0,74.45836113634718,,551
2130,Legeritram,577,1643.0,74.46075243440289,98.73919337104684,391
2131,Chiesartene,101,1629.0,74.50276516212706,,566
2132,Gegarro,189,1333.0,74.53075993185294,93.53206723460829,189
2133,Terranyth,484,995.0,74.55226931705955,96.04217844526943,528
2134,Tyarnayne,586,1559.0,74.55511603862543,,399
2135,Varangayn,486,1206.0,74.56792455073293,,207
2136,Wearnimro,484,1141.0,74.59227837120014,,613
2137,Sarorern,506,1196.0,74.59916796149105,94.21053803971907,148
2138,Odastinian,485,1403.0,74.61908217630047,,98
2139,Quereneyne,189,1293.0,74.6252895811718,,13
2140,Haryaryne,244,1602.0,74.65240487502084,,183
2141,Verdinew,445,1087.0,74.70732500846603,,433
2142,Rygayneas,514,1454.0,74.72180993029427,,536
2143,Halgantyn,140,1188.0,74.74058974676453,97.42941584059,498
2144,Tytinan,483,1712.0,74.76050492042204,97.58758005205459,388
2145,Nilalin,187,1552.0,74.76099124022575,90.73589023518265,404
2146,Locluthaver,421,,74.77516613359433,98.27240568559685,517
2147,Geldcheantha,394,,74.78168562659008,,544
2148,Loild,40,1186.0,74.80628898186394,,15
2149,Yaretsume,537,1842.0,74.81754666375866,,83
2150,Thoabard,570,1332.0,74.82987061542897,,241
2151,Onug,564,1612.0,74.84796907454155,,550
2152,Argurtuny,200,1624.0,74.86596356820033,96.69821856055074,4
2153,Jartunyiam,570,1563.0,74.86710500525038,,348
2154,Paralenquine,148,1841.0,74.88743863317924,,448
2155,Irathdar,430,1444.0,74.8957271336428,95.46861379003167,162
2156,Kedoewin,192,1805.0,74.90920461020812,98.90766706086144,600
2157,Marairis,23,1678.0,74.92288019378319,,532
2158,Gelywarty,570,1647.0,74.92451991943956,,194
2159,Martararyne,612,1115.0,74.9736006683091,,220
2160,Browidber,40,1352.0,75.00545995762268,,100
2161,Dafeneain,593,1204.0,75.01735734411902,91.49802439531041,493
2162,Cadirar,149,1515.0,75.01927342241792,93.86186655844008,594
2163,Bafynert,536,1785.0,75.03683733006936,96.27608626682625,234
2164,Pavbinere,483,1363.0,75.04437000124281,,213
2165,Jesavergine,568,1801.0,75.04952511330318,,374
2166,Thirab,354,1827.0,75.1018115831589,,390
2167,Delquineil,189,1771.0,75.12284837548302,99.84541820931318,402
2168,Labianasty,101,1581.0,75.14998590683783,,137
2169,Nevorun,398,1503.0,75.1598539975617,,150
2170,Asorenydd,197,959.0,75.16758455166269,,501
2171,Melontaryne,486,1863.0,75.17401167052839,,436
2172,Alienwarne,559,1237.0,75.18447661582785,,494
2173,Lartyneayne,197,1338.0,75.19388114387006,,220
2174,Dwoanad,101,1126.0,75.20821451919653,92.77522576000364,62
2175,Plagirmel,552,1606.0,75.21561483403373,94.01437136635501,417
2176,Urquentera,593,1410.0,75.22863916786216,,61
2177,Mirod,418,1230.0,75.24454331917784,,557
2178,Lasarthcodd,189,1324.0,75.2532964573737,90.51457417490714,239
2179,Darallertuny,486,1566.0,75.25414828014212,,530
2180,Hareasiel,207,1155.0,75.26400436378356,,5
2181,Martaincar,139,1526.0,75.26521361636237,,220
2182,Maranstead,15,1450.0,75.32475222425919,,521
2183,Uldrikdar,430,1426.0,75.35677428414697,93.62239476980547,246
2184,Gweralgrin,206,,75.36169736237508,,1
2185,Vartontjuin,511,1887.0,75.37464449819147,,344
2186,Kaethain,619,1231.0,75.38995719709399,,83
2187,Noriamont,345,1836.0,75.41894258096698,93.83230804608195,545
2188,Obainont,488,1530.0,75.43960772698186,,517
2189,Adauldric,553,1770.0,75.4418234976058,,215
2190,Carquincodd,140,1575.0,75.46931091362346,,426
2191,Chiesvalerera,136,1578.0,75.47864987502297,,603
2192,Harggurar,351,1894.0,75.49457225144721,92.7539362839733,12
2193,Vastcathance,436,1735.0,75.55972246710816,,217
2194,Yorep,406,1779.0,75.5734091170299,99.19223809971356,610
2195,Queraldyvaler,389,1252.0,75.58110767883693,99.6534915669766,165
2196,Eraledfrid,486,1855.0,75.59598729971749,,544
2197,Skalternal,17,,75.60349615064143,,550
2198,Gecarnfyn,140,1596.0,75.60617502991138,,136
2199,Haithomla,25,1614.0,75.60829325383946,,590
2200,Verdarcarth,419,1790.0,75.61255458973147,,23
2201,Nautyneyne,570,1171.0,75.63477729642955,,14
2202,Obrertien,570,1099.0,75.67432885407227,,586
2203,Aduc,147,1697.0,75.67569957788976,,3
2204,Erastyin,419,1569.0,75.68154184038428,,414
2205,Barydan,201,1549.0,75.68177120180367,,13
2206,Hobaverer,447,,75.6916620784755,97.27760786338582,543
2207,Keldaer,140,1507.0,75.70227037043165,,589
2208,Killyian,605,1635.0,75.75242212907135,,424
2209,Weictred,74,1284.0,75.75698006766204,89.28727792341522,154
2210,Terisnal,189,1359.0,75.77778260425677,,79
2211,Shyacycath,552,,75.8013321844289,,491
2212,Drasquentar,155,1431.0,75.80144810242311,,419
2213,Jastbinnyd,252,1493.0,75.8041345228555,,135
2214,Noraveraldy,436,1372.0,75.82076827839364,,169
2215,Plagartene,19,1653.0,75.83552873026778,,504
2216,Corlyorn,136,1698.0,75.84475648708016,99.63726465779794,346
2217,Harabartygine,195,1255.0,75.85831075793223,,521
2218,Troacred,406,1642.0,75.86974143141975,91.66640050184444,561
2219,Verdidyn,419,1781.0,75.88046780066799,94.82831973585698,565
2220,Marereis,349,1739.0,75.88485052781729,93.39698059369618,422
2221,Raldynarn,148,1160.0,75.89575259288694,,603
2222,Ybaedan,431,1699.0,75.94336497864074,,565
2223,Geeren,390,1700.0,75.96063223362705,,552
2224,Aoreb,237,1546.0,75.9628011132954,,228
2225,Claunelynont,121,1504.0,75.98485295067987,,4
2226,Varakar,484,1857.0,75.99034931822408,,185
2227,Bartunyane,224,1669.0,75.99780524608039,94.9313660169594,439
2228,Kaelavudd,553,1103.0,76.03832443776723,,591
2229,Tyarer,564,961.0,76.03990805397252,,202
2230,Galeladric,572,1704.0,76.0793338002439,93.53122915086709,576
2231,Obrynber,162,1427.0,76.08681653421426,,137
2232,Ryeneim,349,1850.0,76.09712747326462,,389
2233,Barquentazer,244,1838.0,76.13523736622156,,226
2234,Riemos,101,1423.0,76.13639910262793,,135
2235,Jastancodd,586,1811.0,76.16052313037763,,581
2236,Kaanarty,237,1149.0,76.16447100014291,,175
2237,Gardonydd,510,1405.0,76.17972268060667,,582
2238,Claunecarnien,385,,76.19474406663458,99.13725035722484,610
2239,Peslendal,87,1588.0,76.19598890452532,95.7296536418726,345
2240,Raldcoddak,121,1845.0,76.20178026595826,97.35695997494173,187
2241,Kitunyin,419,1869.0,76.26412718197606,,70
2242,Calontont,496,1622.0,76.28782262549092,,179
2243,Saldontir,345,1382.0,76.29376203633757,94.8156903488478,6
2244,Krenqueen,498,841.0,76.3039199394336,,404
2245,Gwannor,70,1708.0,76.32763632713666,97.11688714286058,245
2246,Aes,24,1584.0,76.33475616413398,96.67310219669727,502
2247,Vabarim,244,1654.0,76.36183632355083,,573
2248,Cagarun,430,1676.0,76.36299184159463,,547
2249,Neann,564,1573.0,76.37207742997342,95.82336069259824,151
2250,Ethaoron,85,1419.0,76.39477822306694,,67
2251,Korarance,484,1311.0,76.41122414661538,92.29177774568429,74
2252,Eleath,188,1882.0,76.4248088462654,,60
2253,Barrathris,349,1568.0,76.44527651827471,,550
2254,Ostanbin,3,1476.0,76.4587983821961,,435
2255,Binthewartyane,448,1772.0,76.46257308448273,,355
2256,Skalerain,189,1392.0,76.47054958502272,,611
2257,Saraynefyn,388,1922.0,76.5017361750603,,401
2258,Shotornene,189,1506.0,76.51217305927189,,419
2259,Browlachean,237,1634.0,76.52987448753758,,155
2260,Incuthayn,577,1644.0,76.56466977862873,,545
2261,Baeleneastar,506,1019.0,76.56709395814468,,529
2262,Haraldyarth,198,1438.0,76.57249558345671,,568
2263,Cartinain,431,1560.0,76.59607369082345,,252
2264,Eterawin,189,1748.0,76.59709251638989,,205
2265,Vadcarncarn,76,1764.0,76.59795432501767,93.377287652306,577
2266,Verdarneont,431,1312.0,76.61388715382644,,616
2267,Panerian,137,1579.0,76.62812967274374,,428
2268,Ulddothor,24,1551.0,76.65276899941858,,440
2269,Cietrem,484,1916.0,76.6546523410861,,202
2270,Grerader,23,1833.0,76.66353790744732,,61
2271,Nuncoddcar,217,1620.0,76.6674025293362,93.29458958505191,69
2272,Sevalenwan,434,1459.0,76.6898595399555,,408
2273,Andtanel,236,1591.0,76.69164064411478,92.61126966919056,2
2274,Dezinun,419,1414.0,76.7004605677142,,576
2275,Keldvalerwat,230,,76.70739145781145,99.10550488524336,190
2276,Labasak,344,1395.0,76.71365822688026,,149
2277,Dasallerart,147,1626.0,76.74228932411789,95.88924139618902,579
2278,Aserert,407,1198.0,76.74282337443127,,196
2279,Winetbin,40,1618.0,76.75874176310947,,548
2280,Graveastyer,605,1752.0,76.76168034557223,,436
2281,Shotunly,58,1373.0,76.76903260294986,,434
2282,Dasquineeth,570,1665.0,76.78089882697682,,215
2283,Teligan,121,1557.0,76.8180332798515,,490
2284,Flarwatbin,533,1969.0,76.8214739679972,,23
2285,Haraurane,147,1404.0,76.85116662419549,,205
2286,Vaemar,140,1826.0,76.85554642937637,,618
2287,Gewarnear,570,1646.0,76.85850348952127,,10
2288,Ostquineeth,548,,76.89357902922474,,25
2289,Sarfyner,611,1615.0,76.9112994555952,,183
2290,Cararryoller,439,1360.0,76.9405872924113,,500
2291,Bayairart,221,,76.97759597244685,92.77648499605623,175
2292,Jesarnzane,352,1660.0,76.9962431726721,97.10777636973773,376
2293,Ymrethcodd,152,1535.0,77.0245835932948,98.66673439978922,351
2294,Coroneas,593,1572.0,77.03280031396126,,237
2295,Keldlirarry,200,927.0,77.04405442551297,,28
2296,Tralbinew,570,1484.0,77.04832066795339,92.49419507225457,82
2297,Horortyn,137,1806.0,77.08062024893083,,230
2298,Starerera,419,1147.0,77.08386941537991,98.29206002675932,437
2299,Vardilene,77,934.0,77.08937663142957,,554
2300,Nuninsene,413,1722.0,77.11474109728346,94.58409294806337,199
2301,Alaynad,71,1225.0,77.11696706064068,,19
2302,Marcathern,85,,77.13736171268937,,405
2303,Synertian,606,1898.0,77.1556715614689,,516
2304,Oleisean,406,1595.0,77.18791699803421,93.24517186469791,181
2305,Nistquinealdy,148,1177.0,77.19818966458007,,551
2306,Gialin,245,1709.0,77.20900534666343,,250
2307,Harggantar,214,1280.0,77.20906994995278,,491
2308,Tiv,22,1598.0,77.21310264801203,,382
2309,Kedilasean,553,1749.0,77.22126246871332,95.87082177524228,383
2310,Alrethane,121,1166.0,77.2263548819215,,121
2311,Walyddazer,600,1531.0,77.23669591634373,,58
2312,Lararet,494,1498.0,77.27474235739028,,74
2313,Forgary,486,1931.0,77.27657438951998,,500
2314,Yarendgant,62,1883.0,77.29694331502525,,10
2315,Aldasgeth,570,1760.0,77.30394051236881,,487
2316,Ostinime,413,1523.0,77.3054467899779,95.42817096507734,381
2317,Quergarvaler,619,1641.0,77.32163008635958,,204
2318,Elarikar,20,1825.0,77.32239480473405,,408
2319,Zolgetholler,448,1391.0,77.33429482079278,,413
2320,Haurluthdy,419,1547.0,77.33460341731544,,418
2321,Panyneyne,40,1478.0,77.3559716070786,,560
2322,Ediewin,23,918.0,77.3778859105183,,406
2323,Arasctyn,26,,77.3868277289824,,419
2324,Acaep,147,1668.0,77.43057110722914,,249
2325,Relilgrin,607,1640.0,77.44985670698736,,435
2326,Teslyon,598,1726.0,77.4527687890954,,561
2327,Raldarnyiam,194,1553.0,77.45567883113505,,380
2328,Horynene,536,981.0,77.4959793236346,96.2089629295053,245
2329,Harastew,487,2005.0,77.52926356082875,,228
2330,Skalterim,191,1761.0,77.5330698071977,,26
2331,Tesakim,189,1950.0,77.54128117166549,96.28219821261486,136
2332,Cyniener,421,1032.0,77.54327454616894,,233
2333,Vorer,421,1032.0,77.54327454616894,,233
2334,Klabertair,570,1085.0,77.54822124854938,,533
2335,Zaldelcodd,24,1956.0,77.56444777687953,,139
2336,Bararnecarn,147,1380.0,77.58581161088512,93.02006347465979,382
2337,Ocaynar,572,1153.0,77.6031505136145,93.27581249355191,404
2338,Nawarien,344,1947.0,77.61504100004358,,617
2339,Astiennor,594,,77.62047671709382,,592
2340,Corcarart,236,2014.0,77.6375093655138,,609
2341,Caleler,164,1593.0,77.64914832249588,,354
2342,Artdothayne,381,1713.0,77.65673213217157,,238
2343,Ibilalin,591,1224.0,77.6661580066035,,203
2344,Toanydd,398,1884.0,77.69716670874922,95.48101028958142,392
2345,Calazarth,419,1773.0,77.70283243030298,99.41077191042304,379
2346,Yaliamerry,74,1058.0,77.72628349400252,,174
2347,Shotfyner,448,1502.0,77.72864157886066,,225
2348,Horetsene,448,1502.0,77.72864157886066,,150
2349,Pararyneart,224,1271.0,77.74847423945195,94.31914160912483,571
2350,Dafidiera,434,1908.0,77.75777208718102,94.85072835589918,441
2351,Callynin,351,1968.0,77.77657259292084,,190
2352,Kicoddazer,20,2007.0,77.80043030261918,,247
2353,Olegan,194,1638.0,77.80063359675606,,606
2354,Jarwaraller,40,1469.0,77.82208651405931,,355
2355,Nautasa,23,2017.0,77.85094428858544,,521
2356,Eryron,419,1799.0,77.8527144128135,,446
2357,Golath,182,1733.0,77.85311111959012,97.27680574936412,409
2358,Tesastycath,419,1711.0,77.86661906037644,,239
2359,Asaeth,544,1667.0,77.88808459851651,93.89687045840269,171
2360,Nistjuinvaler,11,1351.0,77.93420539683002,,28
2361,Roornart,419,1342.0,77.9363994944745,,225
2362,Obrdothiera,593,1715.0,77.93892366697732,,529
2363,Jargaryquine,593,1959.0,77.94231740679628,,72
2364,Jardarsene,101,1629.0,77.99593699663282,,69
2365,Ulderstead,40,1904.0,78.00109257926727,,407
2366,Cracarnsume,348,1244.0,78.02086453138901,,82
2367,Ruskvalerart,344,1655.0,78.02684605358752,,179
2368,Nevleneas,345,1455.0,78.03913978773548,98.12202503727903,547
2369,Arertern,349,1886.0,78.0462630481662,95.11195438430043,576
2370,Kiinel,605,1184.0,78.0574910701078,,83
2371,Drucbinstead,18,1545.0,78.06319832938267,,201
2372,Yalarneyne,537,1842.0,78.07123947317895,,6
2373,Kirannik,537,1842.0,78.07123947317895,,573
2374,Charcatharry,530,,78.09822737196663,,150
2375,Mardaraller,77,1594.0,78.0992986064868,95.29676488160318,391
2376,Iqueis,199,1686.0,78.11978268292032,,504
2377,Valcathayne,149,1515.0,78.12697550204253,,138
2378,Sarmeliera,62,1203.0,78.13690238358083,,167
2379,Shottakcar,171,1672.0,78.1384655131571,,152
2380,Korea,224,1829.0,78.1439661970551,98.3014156383973,515
2381,Plagynter,351,1524.0,78.14402062127411,,597
2382,Cynterro,252,1958.0,78.15136516804154,,26
2383,Galelaldric,27,1608.0,78.15558670177761,,82
2384,Tocarber,533,1723.0,78.164289593003,,501
2385,Haraynse,419,1907.0,78.16621592473861,95.28480865377288,408
2386,Chywarlene,1,1306.0,78.1720499669463,,27
2387,Cynanien,435,1291.0,78.17722165080048,,526
2388,Houlyneak,435,1291.0,78.17722165080048,,526
2389,Nautrathly,395,1952.0,78.18118044308204,,186
2390,Sepimemel,164,1742.0,78.1840667450297,96.52411398878749,426
2391,Obrheniam,419,1664.0,78.21336142054813,95.23662907917465,535
2392,Verdyddly,568,1801.0,78.221389363822,,581
2393,Ethoaseth,22,1050.0,78.2332634562951,,168
2394,Ymtaktyn,564,1537.0,78.23841108651604,,81
2395,Walaryneas,77,1343.0,78.2530839895303,,404
2396,Baetanarty,197,1338.0,78.2641250590693,,391
2397,Vardlenene,406,1520.0,78.32650575720841,,191
2398,Haithaynaldy,136,1787.0,78.37686308469456,,214
2399,Child,101,1126.0,78.40737058797001,97.19059029888268,7
2400,Ergineyd,436,1851.0,78.43347876597483,,381
2401,Sepaynis,75,1516.0,78.43470437718238,,75
2402,Verdaneasty,147,1597.0,78.44181461758552,,76
2403,Ianal,486,1566.0,78.45086504437472,,169
2404,Hargaldyert,436,1432.0,78.45459118660858,,410
2405,Querarikdor,15,1450.0,78.46581625125604,,425
2406,Asartiera,393,,78.47758624731402,,165
2407,Ocrathber,87,1611.0,78.49081113609644,95.1298297110625,216
2408,Wearnlirer,407,2035.0,78.51834879456659,99.16921895696721,141
2409,Milanwan,189,1771.0,78.51986154718738,,547
2410,Calierawarne,619,1231.0,78.52335564294582,,394
2411,Nevamaver,498,1892.0,78.56886746935304,95.09318732887505,178
2412,Habinarth,349,1583.0,78.5838474118904,,72
2413,Vardilacy,11,1543.0,78.58871359301965,,200
2414,Tesairfyn,390,1788.0,78.61261969254151,,19
2415,Saraurene,155,1666.0,78.61460153908264,,425
2416,Geratharyne,483,1984.0,78.6155524197723,,250
2417,Harabaynwarne,443,1737.0,78.6276092637659,95.76465225542809,141
2418,Esttakeas,101,1824.0,78.64733984083071,,87
2419,Baianwat,612,1758.0,78.6495075441089,,494
2420,Drasendarty,448,1587.0,78.6740626723142,,551
2421,Kopiriam,354,1827.0,78.7012849601405,,554
2422,Elaeb,385,1561.0,78.7115873061571,96.48636189766225,19
2423,Saund,559,1237.0,78.71956879082163,,344
2424,Kirariera,160,,78.73123817968076,,173
2425,Oblenreth,619,1932.0,78.73687737304695,,530
2426,Yarlirnal,66,1957.0,78.7392844818694,98.47300908615924,199
2427,Treard,217,1574.0,78.78936738134381,,348
2428,Graveainazer,591,2045.0,78.79396520828007,,557
2429,Grardotlan,485,1517.0,78.82118720587584,,406
2430,Yarlinarny,201,1549.0,78.85083566719817,98.26065133916799,429
2431,Charyntha,148,1991.0,78.91781469771557,,205
2432,Mian,570,1171.0,78.91889654637004,97.32320545898989,484
2433,Ruskcheany,593,1548.0,78.9251100971872,,59
2434,Kuvlenarik,593,1319.0,78.92670983779038,,73
2435,Lothelatram,448,2070.0,78.9367399769855,95.99202830836691,616
2436,Baywartyin,207,1155.0,78.95947248001545,,80
2437,Hoularyndar,612,1115.0,78.97612423652103,,69
2438,Labcathcath,570,1416.0,78.98174132278548,,101
2439,Ruskcoddayne,570,1728.0,79.00282130849467,98.49420635676654,411
2440,Klabangant,570,1728.0,79.00282130849467,99.49005603746141,346
2441,Eowetrem,605,2081.0,79.00448454216702,,592
2442,Thaol,252,1493.0,79.0249321822613,,196
2443,Onibwyn,586,1559.0,79.03887589375601,,555
2444,Yararther,536,1558.0,79.0534415157072,96.17148510183053,4
2445,Browayneayne,245,,79.09068648548543,94.5768666280657,379
2446,Naparnon,136,1532.0,79.09500060325843,,498
2447,Raldcathlyn,570,1332.0,79.10219060748696,96.97280914445132,400
2448,Flarmelazer,430,1872.0,79.11252380836814,,222
2449,Yaegan,140,1596.0,79.11732596403174,,552
2450,Varomro,421,1820.0,79.20607856033332,,433
2451,Astayseth,485,1403.0,79.22689417332023,98.32567911928072,613
2452,Icamque,436,1569.0,79.23453477235714,,242
2453,Yasrathzane,436,1569.0,79.23453477235714,,556
2454,Kilanegar,70,1650.0,79.239873904175,,351
2455,Starastyty,151,1793.0,79.243010168113,,416
2456,Aldlenmel,135,1973.0,79.2468609137376,,535
2457,Estroorn,87,1797.0,79.27129157912026,,62
2458,Korontlene,443,1604.0,79.27360860003904,99.77325650587323,203
2459,Hobairir,577,1643.0,79.28506994282023,,61
2460,Shoterawar,224,1971.0,79.29069853793472,,445
2461,Kilbinse,483,1712.0,79.30144932684642,,83
2462,Erenerik,194,1936.0,79.30255992043935,,374
2463,Drucbinfyn,507,1729.0,79.31060353739758,,521
2464,Lorcarnayn,71,1921.0,79.31349796110558,94.97131192136321,147
2465,Dafdaraller,163,1696.0,79.31368579744705,,172
2466,Darameame,506,1994.0,79.31554940609766,,100
2467,Uldynance,486,1863.0,79.31937902152097,,219
2468,Cracantgant,224,1669.0,79.33563866827149,,526
2469,Panmeler,570,2025.0,79.34052038729948,,609
2470,Haurgayndar,570,2025.0,79.34052038729948,,552
2471,Separthart,489,1782.0,79.34069069051012,,563
2472,Yiel,489,1782.0,79.34069069051012,,415
2473,Geldginealler,171,1673.0,79.34712170633502,,154
2474,Kieraller,171,1673.0,79.34712170633502,,355
2475,Aldastaroller,616,,79.34814912176587,,608
2476,Cararnyim,506,1196.0,79.35974335641328,96.94943745474652,608
2477,Claunetartha,162,1427.0,79.3705687373871,,392
2478,Wygantney,486,1751.0,79.37343013933737,97.60746827223845,429
2479,Sevardonydd,136,1698.0,79.4270397454942,,492
2480,Delgaryane,151,1610.0,79.4414358940947,,87
2481,Shotasclir,423,2047.0,79.48219358943848,,486
2482,Houlrikarne,19,1653.0,79.49589465420155,,560
2483,Quarneastwar,121,1791.0,79.50756589333773,99.8307549918827,81
2484,Roartun,195,1255.0,79.50928064734009,,136
2485,Baesumeydd,398,1503.0,79.51726601271703,,210
2486,Ethalenydd,121,2085.0,79.51991011408133,,593
2487,Larrethart,419,1625.0,79.52904434256352,,29
2488,Etilidric,484,1628.0,79.58167200221423,,141
2489,Aseasy,441,1903.0,79.59265496896847,,551
2490,Bayornarny,559,1941.0,79.59675543623203,,249
2491,Harrethcarth,77,2124.0,79.59870730164857,,585
2492,Berran,382,,79.61567852010356,,63
2493,Haithomar,605,1635.0,79.62218000064135,,441
2494,Shotinlin,85,1419.0,79.63865602462019,,352
2495,Verdethrik,344,2050.0,79.63898106419688,,440
2496,Zolrosa,189,1555.0,79.65900607576847,,552
2497,Thardom,14,,79.65929214758566,,151
2498,Haithayneasty,101,1920.0,79.68273057136945,,206
2499,Oberwar,618,1890.0,79.6832624745353,,561
2500,Verdollerbin,484,1834.0,79.68473210665086,,200
